Date,sp1,nav
2009-10-06,1.131084060816704,1.131084060816704
2009-10-07,1.0781349595975485,1.0781349595975485
2009-10-08,1.5738470729561413,1.5738470729561413
2009-10-09,1.2558801171352911,1.2558801171352911
2009-10-12,1.4115329146405031,1.4115329146405031
2009-10-13,1.336406902333792,1.336406902333792
2009-10-14,1.2667218180215656,1.2667218180215656
2009-10-15,1.6934777588204781,1.6934777588204781
2009-10-16,1.6865268256715922,1.6865268256715922
2009-10-19,1.993240010648833,1.993240010648833
2009-10-20,2.534753136924749,2.534753136924749
2009-10-21,2.9015024162490164,2.9015024162490164
2009-10-22,2.742430499839813,2.742430499839813
2009-10-23,3.60634618188179,3.60634618188179
2009-10-26,3.4744244314382513,3.4744244314382513
2009-10-27,3.481099357658536,3.481099357658536
2009-10-28,3.5255206918073867,3.5255206918073867
2009-10-29,3.7546083900307536,3.7546083900307536
2009-10-30,3.5132285659747993,3.5132285659747993
2009-11-02,4.25527779563096,4.25527779563096
2009-11-03,4.00909306697271,4.00909306697271
2009-11-04,4.887065687039879,4.887065687039879
2009-11-05,4.286481755384969,4.286481755384969
2009-11-06,3.981196748069536,3.981196748069536
2009-11-09,4.623912599397684,4.623912599397684
2009-11-10,5.152174315640465,5.152174315640465
2009-11-11,5.203231722901947,5.203231722901947
2009-11-12,5.555548533157179,5.555548533157179
2009-11-13,5.6778992045537535,5.6778992045537535
2009-11-16,4.611138766913811,4.611138766913811
2009-11-17,4.593789766913815,4.593789766913815
2009-11-18,4.330347959597546,4.330347959597546
2009-11-19,4.770438557714158,4.770438557714158
2009-11-20,4.235884933046748,4.235884933046748
2009-11-23,3.470344347345616,3.470344347345616
2009-11-24,3.7166184710171706,3.7166184710171706
2009-11-25,4.48023804379892,4.48023804379892
2009-11-27,5.339162360597513,5.339162360597513
2009-11-30,4.735253545574722,4.735253545574722
2009-12-01,4.7383143476801735,4.7383143476801735
2009-12-02,4.1866310289442765,4.1866310289442765
2009-12-03,4.280053389754727,4.280053389754727
2009-12-04,3.225984537314119,3.225984537314119
2009-12-07,2.9877516483443713,2.9877516483443713
2009-12-08,2.9220816533879344,2.9220816533879344
2009-12-09,3.3468880905845424,3.3468880905845424
2009-12-10,4.485031347345597,4.485031347345597
2009-12-11,4.451294561979836,4.451294561979836
2009-12-14,4.315148356713365,4.315148356713365
2009-12-15,4.530937258100664,4.530937258100664
2009-12-16,4.452717245515842,4.452717245515842
2009-12-17,4.778041788975145,4.778041788975145
2009-12-18,4.145526764142147,4.145526764142147
2009-12-21,3.9665620206271797,3.9665620206271797
2009-12-22,4.066253264861956,4.066253264861956
2009-12-23,3.476101195674005,3.476101195674005
2009-12-24,3.630560153917628,3.630560153917628
2009-12-28,3.748293642306564,3.748293642306564
2009-12-29,3.610385005896987,3.610385005896987
2009-12-30,3.246581636285356,3.246581636285356
2009-12-31,3.132656801415763,3.132656801415763
2010-01-04,2.305270581340494,2.305270581340494
2010-01-05,2.9943061560175153,2.9943061560175153
2010-01-06,3.73695968807543,3.73695968807543
2010-01-07,3.454484565376802,3.454484565376802
2010-01-08,3.569125289499013,3.569125289499013
2010-01-11,3.7985621043186057,3.7985621043186057
2010-01-12,3.6998442414429036,3.6998442414429036
2010-01-13,3.732204213153423,3.732204213153423
2010-01-14,3.52973017139702,3.52973017139702
2010-01-15,3.616021915687611,3.616021915687611
2010-01-19,3.0231010904548015,3.0231010904548015
2010-01-20,3.770990205032348,3.770990205032348
2010-01-21,4.114672640206649,4.114672640206649
2010-01-22,3.6872317707478715,3.6872317707478715
2010-01-25,3.910435515129649,3.910435515129649
2010-01-26,4.564912756605608,4.564912756605608
2010-01-27,3.569106015560962,3.569106015560962
2010-01-28,4.035155651016723,4.035155651016723
2010-01-29,3.6042515553703396,3.6042515553703396
2010-02-01,3.989809825505432,3.989809825505432
2010-02-02,4.377193617381394,4.377193617381394
2010-02-03,4.578624185849904,4.578624185849904
2010-02-04,4.497326195984627,4.497326195984627
2010-02-05,4.391131811271961,4.391131811271961
2010-02-08,4.64425549919315,4.64425549919315
2010-02-09,4.581313367414694,4.581313367414694
2010-02-10,4.305043379457075,4.305043379457075
2010-02-11,4.140023301851983,4.140023301851983
2010-02-12,4.059077043850451,4.059077043850451
2010-02-16,4.142848206575266,4.142848206575266
2010-02-17,4.2107693713087855,4.2107693713087855
2010-02-18,4.15281561822178,4.15281561822178
2010-02-19,4.218738293141811,4.218738293141811
2010-02-22,4.04469934369466,4.04469934369466
2010-02-23,3.7824045457975046,3.7824045457975046
2010-02-24,3.880154891040945,3.880154891040945
2010-02-25,4.114307293141806,4.114307293141806
2010-02-26,4.413378303084315,4.413378303084315
2010-03-01,3.9552781043186087,3.9552781043186087
2010-03-02,3.889453818310969,3.889453818310969
2010-03-03,3.7855771196981323,3.7855771196981323
2010-03-04,3.5166473978631387,3.5166473978631387
2010-03-05,2.8468674856669196,2.8468674856669196
2010-03-08,2.86748109560844,2.86748109560844
2010-03-09,2.4736016835650645,2.4736016835650645
2010-03-10,2.447654072477519,2.447654072477519
2010-03-11,2.638782987052082,2.638782987052082
2010-03-12,3.049298350642502,3.049298350642502
2010-03-15,3.15550136506819,3.15550136506819
2010-03-16,3.555718618002402,3.555718618002402
2010-03-17,3.729074054692404,3.729074054692404
2010-03-18,3.5122507328583907,3.5122507328583907
2010-03-19,3.6829437566646845,3.6829437566646845
2010-03-22,3.5133823752891686,3.5133823752891686
2010-03-23,3.085138190387269,3.085138190387269
2010-03-24,3.335489551315902,3.335489551315902
2010-03-25,3.2675726955883846,3.2675726955883846
2010-03-26,3.0768656223752657,3.0768656223752657
2010-03-29,3.514174894873122,3.514174894873122
2010-03-30,3.3475476512587363,3.3475476512587363
2010-03-31,3.5399497561401745,3.5399497561401745
2010-04-01,3.7473009587805564,3.7473009587805564
2010-04-05,3.4188938570642478,3.4188938570642478
2010-04-06,3.3131753727806768,3.3131753727806768
2010-04-07,2.807999643725765,2.807999643725765
2010-04-08,2.697699391597226,2.697699391597226
2010-04-09,3.2461304476061628,3.2461304476061628
2010-04-12,2.8926101250192318,2.8926101250192318
2010-04-13,3.0687493373609698,3.0687493373609698
2010-04-14,2.2673122655248505,2.2673122655248505
2010-04-15,1.847108495686399,1.847108495686399
2010-04-16,1.9607219185972582,1.9607219185972582
2010-04-19,2.186073549307025,2.186073549307025
2010-04-20,2.1509924301666103,2.1509924301666103
2010-04-21,1.665787863965278,1.665787863965278
2010-04-22,1.8579608546743316,1.8579608546743316
2010-04-23,1.6918617737083252,1.6918617737083252
2010-04-26,1.835383461423703,1.835383461423703
2010-04-27,1.4926540474235992,1.4926540474235992
2010-04-28,1.6531423868336788,1.6531423868336788
2010-04-29,0.8857047836149547,0.8857047836149547
2010-04-30,1.8561445101358913,1.8561445101358913
2010-05-03,1.1985858944611039,1.1985858944611039
2010-05-04,1.555558746438038,1.555558746438038
2010-05-05,2.0913735469333403,2.0913735469333403
2010-05-06,2.5499543445136936,2.5499543445136936
2010-05-07,2.8819463654994024,2.8819463654994024
2010-05-10,2.5068585671423307,2.5068585671423307
2010-05-11,2.07585612579598,2.07585612579598
2010-05-12,1.1416730666358603,1.1416730666358603
2010-05-13,1.1902401721182372,1.1902401721182372
2010-05-14,0.6410558790311995,0.6410558790311995
2010-05-17,0.547881583569719,0.547881583569719
2010-05-18,1.2368994723432962,1.2368994723432962
2010-05-19,1.3956528481698172,1.3956528481698172
2010-05-20,2.3443022115410486,2.3443022115410486
2010-05-21,2.44110901402901,2.44110901402901
2010-05-24,2.8382639374455323,2.8382639374455323
2010-05-25,2.6728747674399926,2.6728747674399926
2010-05-26,2.66564735006871,2.66564735006871
2010-05-27,2.226867427032431,2.226867427032431
2010-05-28,2.3442365204545297,2.3442365204545297
2010-06-01,2.880145049844458,2.880145049844458
2010-06-02,2.6142022297411245,2.6142022297411245
2010-06-03,1.991028205780765,1.991028205780765
2010-06-04,3.0330118907422445,3.0330118907422445
2010-06-07,3.6569513245564025,3.6569513245564025
2010-06-08,4.199523750236622,4.199523750236622
2010-06-09,4.494506363742218,4.494506363742218
2010-06-10,4.4066167340136815,4.4066167340136815
2010-06-11,3.9483915489577157,3.9483915489577157
2010-06-14,3.92991889172346,3.92991889172346
2010-06-15,3.6464336530322043,3.6464336530322043
2010-06-16,3.9048770058950595,3.9048770058950595
2010-06-17,3.4734263637259772,3.4734263637259772
2010-06-18,2.7707936712477874,2.7707936712477874
2010-06-21,3.577690147017151,3.577690147017151
2010-06-22,3.475276893115904,3.475276893115904
2010-06-23,3.456304145640175,3.456304145640175
2010-06-24,3.2443074864280135,3.2443074864280135
2010-06-25,2.622444227763225,2.622444227763225
2010-06-28,2.9350462590358006,2.9350462590358006
2010-06-29,3.2085766681136363,3.2085766681136363
2010-06-30,3.5786913692817706,3.5786913692817706
2010-07-01,3.6753314743684626,3.6753314743684626
2010-07-02,4.031570546860863,4.031570546860863
2010-07-06,5.021779064822979,5.021779064822979
2010-07-07,5.319939899385403,5.319939899385403
2010-07-08,4.920209371930355,4.920209371930355
2010-07-09,4.464372255504017,4.464372255504017
2010-07-12,5.101202970144968,5.101202970144968
2010-07-13,4.3708500263368535,4.3708500263368535
2010-07-14,4.565282466576235,4.565282466576235
2010-07-15,5.494192057186353,5.494192057186353
2010-07-16,5.741490081171634,5.741490081171634
2010-07-19,6.000737459146009,6.000737459146009
2010-07-20,5.856668104808378,5.856668104808378
2010-07-21,6.101131008931446,6.101131008931446
2010-07-22,5.571055045405615,5.571055045405615
2010-07-23,4.465933812145181,4.465933812145181
2010-07-26,4.090871170069349,4.090871170069349
2010-07-27,3.72569343808982,3.72569343808982
2010-07-28,4.04661330531485,4.04661330531485
2010-07-29,3.7570108121451824,3.7570108121451824
2010-07-30,3.903927234954608,3.903927234954608
2010-08-02,4.227773372230715,4.227773372230715
2010-08-03,4.32245968353034,4.32245968353034
2010-08-04,4.474152019124077,4.474152019124077
2010-08-05,5.23680490737317,5.23680490737317
2010-08-06,5.5700135255550975,5.5700135255550975
2010-08-09,5.466566111739397,5.466566111739397
2010-08-10,6.233033986901447,6.233033986901447
2010-08-11,6.569811058666957,6.569811058666957
2010-08-12,6.417854196525141,6.417854196525141
2010-08-13,7.176808081171629,7.176808081171629
2010-08-16,6.357591781652715,6.357591781652715
2010-08-17,6.413440112495763,6.413440112495763
2010-08-18,6.369563382480024,6.369563382480024
2010-08-19,7.447219097453456,7.447219097453456
2010-08-20,7.348164057610219,7.348164057610219
2010-08-23,7.622989982757346,7.622989982757346
2010-08-24,7.051130777983275,7.051130777983275
2010-08-25,6.344164832219931,6.344164832219931
2010-08-26,6.391327490245089,6.391327490245089
2010-08-27,6.055855493506712,6.055855493506712
2010-08-30,6.512393205942772,6.512393205942772
2010-08-31,6.6142298732113005,6.6142298732113005
2010-09-01,6.348527320056803,6.348527320056803
2010-09-02,6.6577993940111355,6.6577993940111355
2010-09-03,6.263972726410131,6.263972726410131
2010-09-07,6.793258138919484,6.793258138919484
2010-09-08,6.898590005562426,6.898590005562426
2010-09-09,7.1592688629620085,7.1592688629620085
2010-09-10,7.106312932664778,7.106312932664778
2010-09-13,6.500477398579093,6.500477398579093
2010-09-14,6.97729617948697,6.97729617948697
2010-09-15,6.933872349900312,6.933872349900312
2010-09-16,7.294701520155471,7.294701520155471
2010-09-17,7.084020569242028,7.084020569242028
2010-09-20,5.883883065015908,5.883883065015908
2010-09-21,5.89179116213235,5.89179116213235
2010-09-22,6.285283574392096,6.285283574392096
2010-09-23,6.849152874078271,6.849152874078271
2010-09-24,5.977331975127896,5.977331975127896
2010-09-27,6.283537118349869,6.283537118349869
2010-09-28,5.910254334057271,5.910254334057271
2010-09-29,5.646953209330505,5.646953209330505
2010-09-30,6.084750982265476,6.084750982265476
2010-10-01,5.76940797595617,5.76940797595617
2010-10-04,6.102511506492533,6.102511506492533
2010-10-05,5.266950693814934,5.266950693814934
2010-10-06,4.742801697289337,4.742801697289337
2010-10-07,5.0505282795102175,5.0505282795102175
2010-10-08,4.3866822138219845,4.3866822138219845
2010-10-11,4.497811723856529,4.497811723856529
2010-10-12,4.611995992320701,4.611995992320701
2010-10-13,3.9303356289549356,3.9303356289549356
2010-10-14,3.520525530606591,3.520525530606591
2010-10-15,3.9528256878046903,3.9528256878046903
2010-10-18,3.135553917488224,3.135553917488224
2010-10-19,3.849995040342023,3.849995040342023
2010-10-20,4.149623028455238,4.149623028455238
2010-10-21,4.542765944612199,4.542765944612199
2010-10-22,4.635513007125141,4.635513007125141
2010-10-25,4.703204575153549,4.703204575153549
2010-10-26,4.600305108731533,4.600305108731533
2010-10-27,4.8631303835050375,4.8631303835050375
2010-10-28,5.46235446809365,5.46235446809365
2010-10-29,5.373056163794018,5.373056163794018
2010-11-01,6.202631542493393,6.202631542493393
2010-11-02,4.993771600786317,4.993771600786317
2010-11-03,4.910325001644111,4.910325001644111
2010-11-04,4.122877922808016,4.122877922808016
2010-11-05,4.322662254314338,4.322662254314338
2010-11-08,4.395682309689619,4.395682309689619
2010-11-09,4.687691831298167,4.687691831298167
2010-11-10,4.386223517214745,4.386223517214745
2010-11-11,4.584184509547953,4.584184509547953
2010-11-12,4.650762319174305,4.650762319174305
2010-11-15,4.957332054589699,4.957332054589699
2010-11-16,5.19907313898949,5.19907313898949
2010-11-17,5.619754579672588,5.619754579672588
2010-11-18,5.010644217351484,5.010644217351484
2010-11-19,4.999163561260076,4.999163561260076
2010-11-22,5.4649402519121395,5.4649402519121395
2010-11-23,5.129263215777627,5.129263215777627
2010-11-24,4.920903197365135,4.920903197365135
2010-11-26,4.87496032104724,4.87496032104724
2010-11-29,4.597821168897411,4.597821168897411
2010-11-30,4.870899610326063,4.870899610326063
2010-12-01,4.793556067902898,4.793556067902898
2010-12-02,5.222818112965314,5.222818112965314
2010-12-03,5.091992310817005,5.091992310817005
2010-12-06,4.306666283177577,4.306666283177577
2010-12-07,3.6719428031846633,3.6719428031846633
2010-12-08,3.5953771394263754,3.5953771394263754
2010-12-09,3.5655237612562303,3.5655237612562303
2010-12-10,3.3357810260296503,3.3357810260296503
2010-12-13,3.617854802439041,3.617854802439041
2010-12-14,3.59349213573563,3.59349213573563
2010-12-15,3.464537596704133,3.464537596704133
2010-12-16,3.5975403453500405,3.5975403453500405
2010-12-17,3.504640886594899,3.504640886594899
2010-12-20,3.0604802808304896,3.0604802808304896
2010-12-21,2.61898358542922,2.61898358542922
2010-12-22,3.0475020926573393,3.0475020926573393
2010-12-23,2.982243419277978,2.982243419277978
2010-12-27,2.591899177740885,2.591899177740885
2010-12-28,2.6822038767900267,2.6822038767900267
2010-12-29,2.9375062856207137,2.9375062856207137
2010-12-30,3.1648189640151543,3.1648189640151543
2010-12-31,3.244005904565597,3.244005904565597
2011-01-03,2.5594191042290504,2.5594191042290504
2011-01-04,3.243610033279566,3.243610033279566
2011-01-05,2.502335019073797,2.502335019073797
2011-01-06,2.793665525123828,2.793665525123828
2011-01-07,3.2473814649783606,3.2473814649783606
2011-01-10,3.2069965251238557,3.2069965251238557
2011-01-11,3.2347792378145925,3.2347792378145925
2011-01-12,2.9716408376463335,2.9716408376463335
2011-01-13,2.902843163570992,2.902843163570992
2011-01-14,2.8898982881093502,2.8898982881093502
2011-01-18,3.9246062859318442,3.9246062859318442
2011-01-19,5.4630003134679725,5.4630003134679725
2011-01-20,5.838752759372511,5.838752759372511
2011-01-21,6.287247070209929,6.287247070209929
2011-01-24,6.460634019566214,6.460634019566214
2011-01-25,6.480893908777091,6.480893908777091
2011-01-26,5.494567350049465,5.494567350049465
2011-01-27,5.658902867563512,5.658902867563512
2011-01-28,6.390454371160729,6.390454371160729
2011-01-31,6.55653438701566,6.55653438701566
2011-02-01,5.568324926941301,5.568324926941301
2011-02-02,5.8384974101231535,5.8384974101231535
2011-02-03,5.815487711109881,5.815487711109881
2011-02-04,6.388831425906375,6.388831425906375
2011-02-07,6.199177915680764,6.199177915680764
2011-02-08,5.915333995856798,5.915333995856798
2011-02-09,6.302888479002803,6.302888479002803
2011-02-10,6.471386322513268,6.471386322513268
2011-02-11,6.479500767997138,6.479500767997138
2011-02-14,6.28233865296059,6.28233865296059
2011-02-15,6.587653614237553,6.587653614237553
2011-02-16,6.510184998237804,6.510184998237804
2011-02-17,6.120202055509907,6.120202055509907
2011-02-18,6.089210250686591,6.089210250686591
2011-02-22,6.250573908631708,6.250573908631708
2011-02-23,6.638108796157468,6.638108796157468
2011-02-24,5.706463246584605,5.706463246584605
2011-02-25,5.471398917365832,5.471398917365832
2011-02-28,5.440469352009785,5.440469352009785
2011-03-01,5.946236503976678,5.946236503976678
2011-03-02,6.043385671966121,6.043385671966121
2011-03-03,5.95007812691594,5.95007812691594
2011-03-04,5.651703370594674,5.651703370594674
2011-03-07,5.922482540486357,5.922482540486357
2011-03-08,5.442156437093274,5.442156437093274
2011-03-09,5.582009115380117,5.582009115380117
2011-03-10,6.656363837646353,6.656363837646353
2011-03-11,7.270146030681417,7.270146030681417
2011-03-14,7.371089926941295,7.371089926941295
2011-03-15,7.653276131968738,7.653276131968738
2011-03-16,7.508620513587999,7.508620513587999
2011-03-17,8.062793033279576,8.062793033279576
2011-03-18,6.977991888325846,6.977991888325846
2011-03-21,6.67266047409538,6.67266047409538
2011-03-22,6.445679479002791,6.445679479002791
2011-03-23,5.711190604807484,5.711190604807484
2011-03-24,6.2581145615356775,6.2581145615356775
2011-03-25,6.108097549302272,6.108097549302272
2011-03-28,5.861349318619347,5.861349318619347
2011-03-29,5.734750809741854,5.734750809741854
2011-03-30,5.319917039365691,5.319917039365691
2011-03-31,5.684527800771093,5.684527800771093
2011-04-01,6.124633891118094,6.124633891118094
2011-04-04,5.85939923193007,5.85939923193007
2011-04-05,5.536759264667808,5.536759264667808
2011-04-06,5.35971936601257,5.35971936601257
2011-04-07,5.349920567547656,5.349920567547656
2011-04-08,5.7469143291394005,5.7469143291394005
2011-04-11,6.004744796635691,6.004744796635691
