Date,S&P,VIX
3/18/2016,2049.580078,14.02
3/21/2016,2051.600098,13.79
3/22/2016,2049.800049,14.17
3/23/2016,2036.709961,14.94
3/24/2016,2035.939941,14.74
3/28/2016,2037.050049,15.24
3/29/2016,2055.01001,13.82
3/30/2016,2063.949951,13.56
3/31/2016,2059.73999,13.95
4/1/2016,2072.780029,13.1
4/4/2016,2066.129883,14.12
4/5/2016,2045.170044,15.42
4/6/2016,2066.659912,14.09
4/7/2016,2041.910034,16.16
4/8/2016,2047.599976,15.36
4/11/2016,2041.98999,16.26
4/12/2016,2061.719971,14.85
4/13/2016,2082.419922,13.84
4/14/2016,2082.780029,13.72
4/15/2016,2080.72998,13.62
4/18/2016,2094.340088,13.35
4/19/2016,2100.800049,13.24
4/20/2016,2102.399902,13.28
4/21/2016,2091.47998,13.95
4/22/2016,2091.580078,13.22
4/25/2016,2087.790039,14.08
4/26/2016,2091.699951,13.96
4/27/2016,2095.149902,13.77
4/28/2016,2075.810059,15.22
4/29/2016,2065.300049,15.7
5/2/2016,2081.429932,14.68
5/3/2016,2063.370117,15.6
5/4/2016,2051.120117,16.049999
5/5/2016,2050.629883,15.91
5/6/2016,2057.139893,14.72
5/9/2016,2058.689941,14.57
5/10/2016,2084.389893,13.63
5/11/2016,2064.459961,14.69
5/12/2016,2064.110107,14.41
5/13/2016,2046.609985,15.04
5/16/2016,2066.659912,14.68
5/17/2016,2047.209961,15.57
5/18/2016,2047.630005,15.95
5/19/2016,2040.040039,16.33
5/20/2016,2052.320068,15.2
5/23/2016,2048.040039,15.82
5/24/2016,2076.060059,14.42
5/25/2016,2090.540039,13.9
5/26/2016,2090.100098,13.43
5/27/2016,2099.060059,13.12
5/31/2016,2096.949951,14.19
6/1/2016,2099.330078,14.2
6/2/2016,2105.26001,13.63
6/3/2016,2099.129883,13.47
6/6/2016,2109.409912,13.65
6/7/2016,2112.129883,14.05
6/8/2016,2119.120117,14.08
6/9/2016,2115.47998,14.64
6/10/2016,2096.070068,17.030001
6/13/2016,2079.060059,20.969999
6/14/2016,2075.320068,20.5
6/15/2016,2071.5,20.139999
6/16/2016,2077.98999,19.370001
6/17/2016,2071.219971,19.41
6/20/2016,2083.25,18.370001
6/21/2016,2088.899902,18.48
6/22/2016,2085.449951,21.17
6/23/2016,2113.320068,17.25
6/24/2016,2037.410034,25.76
6/27/2016,2000.540039,23.85
6/28/2016,2036.089966,18.75
6/29/2016,2070.77002,16.639999
6/30/2016,2098.860107,15.63
7/1/2016,2102.949951,14.77
7/5/2016,2088.550049,15.58
7/6/2016,2099.72998,14.96
7/7/2016,2097.899902,14.76
7/8/2016,2129.899902,13.2
7/11/2016,2137.159912,13.54
7/12/2016,2152.139893,13.55
7/13/2016,2152.429932,13.04
7/14/2016,2163.75,12.82
7/15/2016,2161.73999,12.67
7/18/2016,2166.889893,12.44
7/19/2016,2163.780029,11.97
7/20/2016,2173.02002,11.77
7/21/2016,2165.169922,12.74
7/22/2016,2175.030029,12.02
7/25/2016,2168.47998,12.87
7/26/2016,2169.179932,13.05
7/27/2016,2166.580078,12.83
7/28/2016,2170.060059,12.72
7/29/2016,2173.600098,11.87
8/1/2016,2170.840088,12.44
8/2/2016,2157.030029,13.37
8/3/2016,2163.790039,12.86
8/4/2016,2164.25,12.42
8/5/2016,2182.870117,11.39
8/8/2016,2180.889893,11.5
8/9/2016,2181.73999,11.66
8/10/2016,2175.48999,12.05
8/11/2016,2185.790039,11.68
8/12/2016,2184.050049,11.55
8/15/2016,2190.149902,11.81
8/16/2016,2178.149902,12.64
8/17/2016,2182.219971,12.19
8/18/2016,2187.02002,11.43
8/19/2016,2183.870117,11.34
8/22/2016,2182.639893,12.27
8/23/2016,2186.899902,12.38
8/24/2016,2175.439941,13.45
8/25/2016,2172.469971,13.63
8/26/2016,2169.040039,13.65
8/29/2016,2180.379883,12.94
8/30/2016,2176.120117,13.12
8/31/2016,2170.949951,13.42
9/1/2016,2170.860107,13.48
9/2/2016,2179.97998,11.98
9/6/2016,2186.47998,12.02
9/7/2016,2186.159912,11.94
9/8/2016,2181.300049,12.51
9/9/2016,2127.810059,17.5
9/12/2016,2159.040039,15.16
9/13/2016,2127.02002,17.85
9/14/2016,2125.77002,18.139999
9/15/2016,2147.26001,16.299999
9/16/2016,2139.159912,15.37
9/19/2016,2139.120117,15.53
9/20/2016,2139.76001,15.92
9/21/2016,2163.120117,13.3
9/22/2016,2177.179932,12.02
9/23/2016,2164.689941,12.29
9/26/2016,2146.100098,14.5
9/27/2016,2159.929932,13.1
9/28/2016,2171.370117,12.39
9/29/2016,2151.129883,14.02
9/30/2016,2168.27002,13.29
10/3/2016,2161.199951,13.57
10/4/2016,2150.48999,13.63
10/5/2016,2159.72998,12.99
10/6/2016,2160.77002,12.84
10/7/2016,2153.73999,13.48
10/10/2016,2163.659912,13.38
10/11/2016,2136.72998,15.36
10/12/2016,2139.179932,15.91
10/13/2016,2132.550049,16.690001
10/14/2016,2132.97998,16.120001
10/17/2016,2126.5,16.209999
10/18/2016,2139.600098,15.28
10/19/2016,2144.290039,14.41
10/20/2016,2141.340088,13.75
10/21/2016,2141.159912,13.34
10/24/2016,2151.330078,13.02
10/25/2016,2143.159912,13.46
10/26/2016,2139.429932,14.24
10/27/2016,2133.040039,15.36
10/28/2016,2126.409912,16.190001
10/31/2016,2126.149902,17.059999
11/1/2016,2111.719971,18.559999
11/2/2016,2097.939941,19.32
11/3/2016,2088.659912,22.08
11/4/2016,2085.179932,22.51
11/7/2016,2131.52002,18.709999
11/8/2016,2139.560059,18.74
11/9/2016,2163.26001,14.38
11/10/2016,2167.47998,14.74
11/11/2016,2164.449951,14.17
11/14/2016,2164.199951,14.48
11/15/2016,2180.389893,13.37
11/16/2016,2176.939941,13.72
11/17/2016,2187.120117,13.35
11/18/2016,2181.899902,12.85
11/21/2016,2198.179932,12.42
11/22/2016,2202.939941,12.41
11/23/2016,2204.719971,12.43
11/25/2016,2213.350098,12.34
11/28/2016,2201.719971,13.15
11/29/2016,2204.659912,12.9
11/30/2016,2198.810059,13.33
12/1/2016,2191.080078,14.07
12/2/2016,2191.949951,14.12
12/5/2016,2204.709961,12.14
12/6/2016,2212.22998,11.79
12/7/2016,2241.350098,12.22
12/8/2016,2246.189941,12.64
12/9/2016,2259.530029,11.75
12/12/2016,2256.959961,12.64
12/13/2016,2271.719971,12.72
12/14/2016,2253.280029,13.19
12/15/2016,2262.030029,12.79
12/16/2016,2258.070068,12.2
12/19/2016,2262.530029,11.71
12/20/2016,2270.76001,11.45
12/21/2016,2265.179932,11.27
12/22/2016,2260.959961,11.43
12/23/2016,2263.790039,11.44
12/27/2016,2268.879883,11.99
12/28/2016,2249.919922,12.95
12/29/2016,2249.26001,13.37
12/30/2016,2238.830078,14.04
1/3/2017,2257.830078,12.85
1/4/2017,2270.75,11.85
1/5/2017,2269,11.67
1/6/2017,2276.97998,11.32
1/9/2017,2268.899902,11.56
1/10/2017,2268.899902,11.49
1/11/2017,2275.320068,11.26
1/12/2017,2270.439941,11.54
1/13/2017,2274.639893,11.23
1/17/2017,2267.889893,11.87
1/18/2017,2271.889893,12.48
1/19/2017,2263.689941,12.78
1/20/2017,2271.310059,11.54
1/23/2017,2265.199951,11.77
1/24/2017,2280.070068,11.07
1/25/2017,2298.370117,10.81
1/26/2017,2296.679932,10.63
1/27/2017,2294.689941,10.58
1/30/2017,2280.899902,11.88
1/31/2017,2278.870117,11.99
2/1/2017,2279.550049,11.81
2/2/2017,2280.850098,11.93
2/3/2017,2297.419922,10.97
2/6/2017,2292.560059,11.37
2/7/2017,2293.080078,11.29
2/8/2017,2294.669922,11.45
2/9/2017,2307.870117,10.88
2/10/2017,2316.100098,10.85
2/13/2017,2328.25,11.07
2/14/2017,2337.580078,10.74
2/15/2017,2349.25,11.97
2/16/2017,2347.219971,11.76
2/17/2017,2351.159912,11.49
2/21/2017,2365.379883,11.57
2/22/2017,2362.820068,11.74
2/23/2017,2363.810059,11.71
2/24/2017,2367.340088,11.47
2/27/2017,2369.75,12.09
2/28/2017,2363.639893,12.92
3/1/2017,2395.959961,12.54
3/2/2017,2381.919922,11.81
3/3/2017,2383.120117,10.96
3/6/2017,2375.310059,11.24
3/7/2017,2368.389893,11.45
3/8/2017,2362.97998,11.86
3/9/2017,2364.870117,12.3
3/10/2017,2372.600098,11.66
3/13/2017,2373.469971,11.35
3/14/2017,2365.449951,12.3
3/15/2017,2385.26001,11.63
3/16/2017,2381.379883,11.21
3/17/2017,2378.25,11.28
3/20/2017,2373.469971,11.34
3/21/2017,2344.02002,12.47
3/22/2017,2348.449951,12.81
3/23/2017,2345.959961,13.12
3/24/2017,2343.97998,12.96
3/27/2017,2341.590088,12.5
3/28/2017,2358.570068,11.53
3/29/2017,2361.129883,11.42
3/30/2017,2368.060059,11.54
3/31/2017,2362.719971,12.37
4/3/2017,2358.840088,12.38
4/4/2017,2360.159912,11.79
4/5/2017,2352.949951,12.89
4/6/2017,2357.48999,12.39
4/7/2017,2355.540039,12.87
4/10/2017,2357.159912,14.05
4/11/2017,2353.780029,15.07
4/12/2017,2344.929932,15.77
4/13/2017,2328.949951,15.96
4/17/2017,2349.01001,14.66
4/18/2017,2342.189941,14.42
4/19/2017,2338.169922,14.93
4/20/2017,2355.840088,14.15
4/21/2017,2348.689941,14.63
4/24/2017,2374.149902,10.84
4/25/2017,2388.610107,10.76
4/26/2017,2387.449951,10.85
4/27/2017,2388.77002,10.36
4/28/2017,2384.199951,10.82
5/1/2017,2388.330078,10.11
5/2/2017,2391.169922,10.59
5/3/2017,2388.129883,10.68
5/4/2017,2389.52002,10.46
5/5/2017,2399.290039,10.57
5/8/2017,2399.379883,9.77
5/9/2017,2396.919922,9.96
5/10/2017,2399.629883,10.21
5/11/2017,2394.439941,10.6
5/12/2017,2390.899902,10.4
5/15/2017,2402.320068,10.42
5/16/2017,2400.669922,10.65
5/17/2017,2357.030029,15.59
5/18/2017,2365.719971,14.66
5/19/2017,2381.72998,12.04
5/22/2017,2394.02002,10.93
5/23/2017,2398.419922,10.72
5/24/2017,2404.389893,10.02
5/25/2017,2415.070068,9.99
5/26/2017,2415.820068,9.81
5/30/2017,2412.909912,10.38
5/31/2017,2411.800049,10.41
6/1/2017,2430.060059,9.89
6/2/2017,2439.070068,9.75
6/5/2017,2436.100098,10.07
6/6/2017,2429.330078,10.45
6/7/2017,2433.139893,10.39
6/8/2017,2433.790039,10.16
6/9/2017,2431.77002,10.7
6/12/2017,2429.389893,11.46
6/13/2017,2440.350098,10.42
6/14/2017,2437.919922,10.64
6/15/2017,2432.459961,10.9
6/16/2017,2433.149902,10.38
6/19/2017,2453.459961,10.37
6/20/2017,2437.030029,10.86
6/21/2017,2435.610107,10.75
6/22/2017,2434.5,10.48
6/23/2017,2438.300049,10.02
6/26/2017,2439.070068,9.9
6/27/2017,2419.379883,11.06
6/28/2017,2440.689941,10.03
6/29/2017,2419.699951,11.44
6/30/2017,2423.409912,11.18
7/3/2017,2429.01001,11.22
7/5/2017,2432.540039,11.07
7/6/2017,2409.75,12.54
7/7/2017,2425.179932,11.19
7/10/2017,2427.429932,11.11
7/11/2017,2425.530029,10.89
7/12/2017,2443.25,10.3
7/13/2017,2447.830078,9.9
7/14/2017,2459.27002,9.51
7/17/2017,2459.139893,9.82
7/18/2017,2460.610107,9.89
7/19/2017,2473.830078,9.79
7/20/2017,2473.449951,9.58
7/21/2017,2472.540039,9.36
7/24/2017,2469.909912,9.43
7/25/2017,2477.129883,9.43
7/26/2017,2477.830078,9.6
7/27/2017,2475.419922,10.11
7/28/2017,2472.100098,10.29
7/31/2017,2470.300049,10.26
8/1/2017,2476.350098,10.09
8/2/2017,2477.570068,10.28
8/3/2017,2472.159912,10.44
8/4/2017,2476.830078,10.03
8/7/2017,2480.909912,9.93
8/8/2017,2474.919922,10.96
8/9/2017,2474.02002,11.11
8/10/2017,2438.209961,16.040001
8/11/2017,2441.320068,15.51
8/14/2017,2465.840088,12.33
8/15/2017,2464.610107,12.04
8/16/2017,2468.110107,11.74
8/17/2017,2430.01001,15.55
8/18/2017,2425.550049,14.26
8/21/2017,2428.370117,13.19
8/22/2017,2452.51001,11.35
8/23/2017,2444.040039,12.25
8/24/2017,2438.969971,12.23
8/25/2017,2443.050049,11.28
8/28/2017,2444.23999,11.32
8/29/2017,2446.300049,11.7
8/30/2017,2457.590088,11.22
8/31/2017,2471.649902,10.59
9/1/2017,2476.550049,10.13
9/5/2017,2457.850098,12.23
9/6/2017,2465.540039,11.63
9/7/2017,2465.100098,11.55
9/8/2017,2461.429932,12.12
9/11/2017,2488.110107,10.73
9/12/2017,2496.47998,10.58
9/13/2017,2498.370117,10.5
9/14/2017,2495.620117,10.44
9/15/2017,2500.22998,10.17
9/18/2017,2503.870117,10.15
9/19/2017,2506.649902,10.18
9/20/2017,2508.23999,9.78
9/21/2017,2500.600098,9.67
9/22/2017,2502.219971,9.59
9/25/2017,2496.659912,10.21
9/26/2017,2496.840088,10.17
9/27/2017,2507.040039,9.87
9/28/2017,2510.060059,9.55
9/29/2017,2519.360107,9.51
10/2/2017,2529.120117,9.45
10/3/2017,2534.580078,9.51
10/4/2017,2537.73999,9.63
10/5/2017,2552.070068,9.19
10/6/2017,2549.330078,9.65
10/9/2017,2544.72998,10.33
10/10/2017,2550.639893,10.08
10/11/2017,2555.23999,9.85
10/12/2017,2550.929932,9.91
10/13/2017,2553.169922,9.61
10/16/2017,2557.639893,9.91
10/17/2017,2559.360107,10.31
10/18/2017,2561.26001,10.07
10/19/2017,2562.100098,10.05
10/20/2017,2575.209961,9.97
10/23/2017,2564.97998,11.07
10/24/2017,2569.129883,11.16
10/25/2017,2557.149902,11.23
10/26/2017,2560.399902,11.3
10/27/2017,2581.070068,9.8
10/30/2017,2572.830078,10.5
10/31/2017,2575.26001,10.18
11/1/2017,2579.360107,10.2
11/2/2017,2579.850098,9.93
11/3/2017,2587.840088,9.14
11/6/2017,2591.129883,9.4
11/7/2017,2590.639893,9.89
11/8/2017,2594.379883,9.78
11/9/2017,2584.620117,10.5
11/10/2017,2582.300049,11.29
11/13/2017,2584.840088,11.5
11/14/2017,2578.870117,11.59
11/15/2017,2564.620117,13.13
11/16/2017,2585.639893,11.76
11/17/2017,2578.850098,11.43
11/20/2017,2582.139893,10.65
11/21/2017,2599.030029,9.73
11/22/2017,2597.080078,9.88
11/24/2017,2602.419922,9.67
11/27/2017,2601.419922,9.87
11/28/2017,2627.040039,10.03
11/29/2017,2626.070068,10.7
11/30/2017,2647.580078,11.28
12/1/2017,2642.219971,11.43
12/4/2017,2639.439941,11.68
12/5/2017,2629.570068,11.33
12/6/2017,2629.27002,11.02
12/7/2017,2636.97998,10.16
12/8/2017,2651.5,9.58
12/11/2017,2659.98999,9.34
12/12/2017,2664.110107,9.92
12/13/2017,2662.850098,10.18
12/14/2017,2652.01001,10.49
12/15/2017,2675.810059,9.42
12/18/2017,2690.159912,9.53
12/19/2017,2681.469971,10.03
12/20/2017,2679.25,9.72
12/21/2017,2684.570068,9.62
12/22/2017,2683.340088,9.9
12/26/2017,2680.5,10.25
12/27/2017,2682.620117,10.47
12/28/2017,2687.540039,10.18
12/29/2017,2673.610107,11.04
1/2/2018,2695.810059,9.77
1/3/2018,2713.060059,9.15
1/4/2018,2723.98999,9.22
1/5/2018,2743.149902,9.22
1/8/2018,2747.709961,9.52
1/9/2018,2751.290039,10.08
1/10/2018,2748.22998,9.82
1/11/2018,2767.560059,9.88
1/12/2018,2786.23999,10.16
1/16/2018,2776.419922,11.66
1/17/2018,2802.560059,11.91
1/18/2018,2798.030029,12.22
1/19/2018,2810.300049,11.27
1/22/2018,2832.969971,11.03
1/23/2018,2839.129883,11.1
1/24/2018,2837.540039,11.47
1/25/2018,2839.25,11.58
1/26/2018,2872.870117,11.08
1/29/2018,2853.530029,13.84
1/30/2018,2822.429932,14.79
1/31/2018,2823.810059,13.54
2/1/2018,2821.97998,13.47
2/2/2018,2762.129883,17.309999
2/5/2018,2648.939941,37.32
2/6/2018,2695.139893,29.98
2/7/2018,2681.659912,27.73
2/8/2018,2581,33.459999
2/9/2018,2619.550049,29.059999
2/12/2018,2656,25.610001
2/13/2018,2662.939941,24.969999
2/14/2018,2698.629883,19.26
2/15/2018,2731.199951,19.129999
2/16/2018,2732.219971,19.459999
2/20/2018,2716.26001,20.6
2/21/2018,2701.330078,20.02
2/22/2018,2703.959961,18.719999
2/23/2018,2747.300049,16.49
2/26/2018,2779.600098,15.8
2/27/2018,2744.280029,18.59
2/28/2018,2713.830078,19.85
3/1/2018,2677.669922,22.469999
3/2/2018,2691.25,19.59
3/5/2018,2720.939941,18.73
3/6/2018,2728.120117,18.360001
3/7/2018,2726.800049,17.76
3/8/2018,2738.969971,16.540001
3/9/2018,2786.570068,14.64
3/12/2018,2783.02002,15.78
3/13/2018,2765.310059,16.35
3/14/2018,2749.47998,17.23
3/15/2018,2747.330078,16.59
3/16/2018,2752.01001,15.8
3/19/2018,2712.919922,19.02
3/20/2018,2716.939941,18.200001
3/21/2018,2711.929932,17.860001
3/22/2018,2643.689941,23.34
3/23/2018,2588.26001,24.870001
3/26/2018,2658.550049,21.030001
3/27/2018,2612.620117,22.5
3/28/2018,2605,22.870001
3/29/2018,2640.870117,19.969999
4/2/2018,2581.879883,23.620001
4/3/2018,2614.449951,21.1
4/4/2018,2644.689941,20.059999
4/5/2018,2662.840088,18.940001
4/6/2018,2604.469971,21.49
4/9/2018,2613.159912,21.77
4/10/2018,2656.870117,20.469999
4/11/2018,2642.189941,20.24
4/12/2018,2663.98999,18.49
4/13/2018,2656.300049,17.41
4/16/2018,2677.840088,16.559999
4/17/2018,2706.389893,15.25
4/18/2018,2708.639893,15.6
4/19/2018,2693.129883,15.96
4/20/2018,2670.139893,16.879999
4/23/2018,2670.290039,16.34
4/24/2018,2634.560059,18.02
4/25/2018,2639.399902,17.84
4/26/2018,2666.939941,16.24
4/27/2018,2669.909912,15.41
4/30/2018,2648.050049,15.93
5/1/2018,2654.800049,15.49
5/2/2018,2635.669922,15.97
5/3/2018,2629.72998,15.9
5/4/2018,2663.419922,14.77
5/7/2018,2672.629883,14.75
5/8/2018,2671.919922,14.71
5/9/2018,2697.790039,13.42
5/10/2018,2723.070068,13.23
5/11/2018,2727.719971,12.65
5/14/2018,2730.129883,12.93
5/15/2018,2711.449951,14.63
5/16/2018,2722.459961,13.42
5/17/2018,2720.129883,13.43
5/18/2018,2712.969971,13.42
5/21/2018,2733.01001,13.08
5/22/2018,2724.439941,13.22
5/23/2018,2733.290039,12.58
5/24/2018,2727.76001,12.53
5/25/2018,2721.330078,13.22
5/29/2018,2689.860107,17.02
5/30/2018,2724.01001,14.94
5/31/2018,2705.27002,15.43
6/1/2018,2734.620117,13.46
6/4/2018,2746.870117,12.74
6/5/2018,2748.800049,12.4
6/6/2018,2772.350098,11.64
6/7/2018,2770.370117,12.13
6/8/2018,2779.030029,12.18
6/11/2018,2782,12.35
6/12/2018,2786.850098,12.34
6/13/2018,2775.629883,12.94
6/14/2018,2782.48999,12.12
6/15/2018,2779.659912,11.98
6/18/2018,2773.75,12.31
6/19/2018,2762.590088,13.35
6/20/2018,2767.320068,12.79
6/21/2018,2749.76001,14.64
6/22/2018,2754.879883,13.77
6/25/2018,2717.070068,17.33
6/26/2018,2723.060059,15.92
6/27/2018,2699.629883,17.91
6/28/2018,2716.310059,16.85
6/29/2018,2718.370117,16.09
7/2/2018,2726.709961,15.6
7/3/2018,2713.219971,16.139999
7/5/2018,2736.610107,14.97
7/6/2018,2759.820068,13.37
7/9/2018,2784.169922,12.69
7/10/2018,2793.840088,12.64
7/11/2018,2774.02002,13.63
7/12/2018,2798.290039,12.58
7/13/2018,2801.310059,12.18
7/16/2018,2798.429932,12.83
7/17/2018,2809.550049,12.06
7/18/2018,2815.620117,12.1
7/19/2018,2804.48999,12.87
7/20/2018,2801.830078,12.86
7/23/2018,2806.97998,12.62
7/24/2018,2820.399902,12.41
7/25/2018,2846.070068,12.29
7/26/2018,2837.439941,12.14
7/27/2018,2818.820068,13.03
7/30/2018,2802.600098,14.26
7/31/2018,2816.290039,12.83
8/1/2018,2813.360107,13.15
8/2/2018,2827.219971,12.19
8/3/2018,2840.350098,11.64
8/6/2018,2850.399902,11.27
8/7/2018,2858.449951,10.93
8/8/2018,2857.699951,10.85
8/9/2018,2853.580078,11.27
8/10/2018,2833.280029,13.16
8/13/2018,2821.929932,14.78
8/14/2018,2839.959961,13.31
8/15/2018,2818.370117,14.64
8/16/2018,2840.689941,13.45
8/17/2018,2850.129883,12.64
8/20/2018,2857.050049,12.49
8/21/2018,2862.959961,12.86
8/22/2018,2861.820068,12.25
8/23/2018,2856.97998,12.41
8/24/2018,2874.689941,11.99
8/27/2018,2896.73999,12.16
8/28/2018,2897.52002,12.5
8/29/2018,2914.040039,12.25
8/30/2018,2901.129883,13.53
8/31/2018,2901.52002,12.86
9/4/2018,2896.719971,13.16
9/5/2018,2888.600098,13.91
9/6/2018,2878.050049,14.65
9/7/2018,2871.679932,14.88
9/10/2018,2877.129883,14.16
9/11/2018,2887.889893,13.22
9/12/2018,2888.919922,13.14
9/13/2018,2904.179932,12.37
9/14/2018,2904.97998,12.07
9/17/2018,2888.800049,13.68
9/18/2018,2904.310059,12.79
9/19/2018,2907.949951,11.75
9/20/2018,2930.75,11.8
9/21/2018,2929.669922,11.68
9/24/2018,2919.370117,12.2
9/25/2018,2915.560059,12.42
9/26/2018,2905.969971,12.89
9/27/2018,2914,12.41
9/28/2018,2913.97998,12.12
10/1/2018,2924.590088,12
10/2/2018,2923.429932,12.05
10/3/2018,2925.51001,11.61
10/4/2018,2901.610107,14.22
10/5/2018,2885.570068,14.82
10/8/2018,2884.429932,15.69
10/9/2018,2880.340088,15.95
10/10/2018,2785.679932,22.959999
10/11/2018,2728.370117,24.98
10/12/2018,2767.129883,21.309999
10/15/2018,2750.790039,21.299999
10/16/2018,2809.919922,17.620001
10/17/2018,2809.209961,17.4
10/18/2018,2768.780029,20.059999
10/19/2018,2767.780029,19.889999
10/22/2018,2755.879883,19.639999
10/23/2018,2740.689941,20.709999
10/24/2018,2656.100098,25.23
10/25/2018,2705.570068,24.219999
10/26/2018,2658.689941,24.16
10/29/2018,2641.25,24.700001
10/30/2018,2682.629883,23.35
10/31/2018,2711.73999,21.23
11/1/2018,2740.370117,19.34
11/2/2018,2723.060059,19.51
11/5/2018,2738.310059,19.959999
11/6/2018,2755.449951,19.91
11/7/2018,2813.889893,16.360001
11/8/2018,2806.830078,16.719999
11/9/2018,2781.01001,17.360001
11/12/2018,2726.219971,20.450001
11/13/2018,2722.179932,20.02
11/14/2018,2701.580078,21.25
11/15/2018,2730.199951,19.98
11/16/2018,2736.27002,18.139999
11/19/2018,2690.72998,20.1
11/20/2018,2641.889893,22.48
11/21/2018,2649.929932,20.799999
11/23/2018,2632.560059,21.52
11/26/2018,2673.449951,18.9
11/27/2018,2682.169922,19.02
11/28/2018,2743.790039,18.49
11/29/2018,2737.800049,18.790001
11/30/2018,2760.169922,18.07
12/3/2018,2790.370117,16.440001
12/4/2018,2700.060059,20.74
12/6/2018,2695.949951,21.190001
12/7/2018,2633.080078,23.23
12/10/2018,2637.719971,22.639999
12/11/2018,2636.780029,21.76
12/12/2018,2651.070068,21.459999
12/13/2018,2650.540039,20.65
12/14/2018,2599.949951,21.629999
12/17/2018,2545.939941,24.52
12/18/2018,2546.159912,25.58
12/19/2018,2506.959961,25.58
12/20/2018,2467.419922,28.379999
12/21/2018,2416.620117,30.110001
12/24/2018,2351.100098,36.07
12/26/2018,2467.699951,30.41
12/27/2018,2488.830078,29.959999
12/28/2018,2485.73999,28.34
12/31/2018,2506.850098,25.42
1/2/2019,2510.030029,23.219999
1/3/2019,2447.889893,25.450001
1/4/2019,2531.939941,21.379999
1/7/2019,2549.689941,21.4
1/8/2019,2574.409912,20.469999
1/9/2019,2584.959961,19.98
1/10/2019,2596.639893,19.5
1/11/2019,2596.26001,18.190001
1/14/2019,2582.610107,19.07
1/15/2019,2610.300049,18.6
1/16/2019,2616.100098,19.040001
1/17/2019,2635.959961,18.059999
1/18/2019,2670.709961,17.799999
1/22/2019,2632.899902,20.799999
1/23/2019,2638.699951,19.52
1/24/2019,2642.330078,18.889999
1/25/2019,2664.76001,17.42
1/28/2019,2643.850098,18.870001
1/29/2019,2640,19.129999
1/30/2019,2681.050049,17.66
1/31/2019,2704.100098,16.57
2/1/2019,2706.530029,16.139999
2/4/2019,2724.870117,15.73
2/5/2019,2737.699951,15.57
2/6/2019,2731.610107,15.38
2/7/2019,2706.050049,16.370001
2/8/2019,2707.879883,15.72
2/11/2019,2709.800049,15.97
2/12/2019,2744.72998,15.43
2/13/2019,2753.030029,15.65
2/14/2019,2745.72998,16.219999
2/15/2019,2775.600098,14.91
2/19/2019,2779.76001,14.88
2/20/2019,2784.699951,14.02
2/21/2019,2774.879883,14.46
2/22/2019,2792.669922,13.51
2/25/2019,2796.110107,14.85
2/26/2019,2793.899902,15.17
2/27/2019,2792.379883,14.7
2/28/2019,2784.48999,14.78
3/1/2019,2803.689941,13.57
3/4/2019,2792.810059,14.63
3/5/2019,2789.649902,14.74
3/6/2019,2771.449951,15.74
3/7/2019,2748.929932,16.59
3/8/2019,2743.070068,16.049999
3/11/2019,2783.300049,14.33
3/12/2019,2791.52002,13.77
3/13/2019,2810.919922,13.41
3/14/2019,2808.47998,13.5
3/15/2019,2822.47998,12.88
3/18/2019,2832.939941,13.1
3/19/2019,2832.570068,13.56
3/20/2019,2824.22998,13.91
3/21/2019,2854.879883,13.63
3/22/2019,2800.709961,16.48
3/25/2019,2798.360107,16.33
3/26/2019,2818.459961,14.68
3/27/2019,2805.370117,15.15
3/28/2019,2815.439941,14.43
3/29/2019,2834.399902,13.71
4/1/2019,2867.189941,13.4
4/2/2019,2867.23999,13.36
4/3/2019,2873.399902,13.74
4/4/2019,2879.389893,13.58
4/5/2019,2892.73999,12.82
4/8/2019,2895.77002,13.18
4/9/2019,2878.199951,14.28
4/10/2019,2888.209961,13.3
4/11/2019,2888.320068,13.02
4/12/2019,2907.409912,12.01
4/15/2019,2905.580078,12.32
4/16/2019,2907.060059,12.18
4/17/2019,2900.449951,12.6
4/18/2019,2905.030029,12.09
4/22/2019,2907.969971,12.42
4/23/2019,2933.679932,12.28
4/24/2019,2927.25,13.14
4/25/2019,2926.169922,13.25
4/26/2019,2939.879883,12.73
4/29/2019,2943.030029,13.11
4/30/2019,2945.830078,13.12
5/1/2019,2923.72998,14.8
5/2/2019,2917.52002,14.42
5/3/2019,2945.639893,12.87
5/6/2019,2932.469971,15.44
5/7/2019,2884.050049,19.32
5/8/2019,2879.419922,19.4
5/9/2019,2870.719971,19.1
5/10/2019,2881.399902,16.040001
5/13/2019,2811.870117,20.549999
5/14/2019,2834.409912,18.059999
5/15/2019,2850.959961,16.440001
5/16/2019,2876.320068,15.29
5/17/2019,2859.530029,15.96
5/20/2019,2840.22998,16.309999
5/21/2019,2864.360107,14.95
5/22/2019,2856.27002,14.75
5/23/2019,2822.23999,16.92
5/24/2019,2826.060059,15.85
5/28/2019,2802.389893,17.5
5/29/2019,2783.02002,17.9
5/30/2019,2788.860107,17.299999
5/31/2019,2752.060059,18.709999
6/3/2019,2744.449951,18.860001
6/4/2019,2803.27002,16.969999
6/5/2019,2826.149902,16.09
6/6/2019,2843.48999,15.93
6/7/2019,2873.340088,16.299999
6/10/2019,2886.72998,15.94
6/11/2019,2885.719971,15.99
6/12/2019,2879.840088,15.91
6/13/2019,2891.639893,15.82
6/14/2019,2886.97998,15.28
6/17/2019,2889.669922,15.35
6/18/2019,2917.75,15.15
6/19/2019,2926.459961,14.33
6/20/2019,2954.179932,14.75
